cod_art,nom_art,isbn,autor,cod_edito,cod_colecc,cod_tema,precio_1
9789584231109,LA METAMORFOSIS Y OTROS RELATOS DE ANIMALES,9789584231109,FRANZ KAFKA,148,001,219,15.0
9789584231178,INTERCAMBIO CON UN INGLES,9789584231178,CHRISTINE NOSTLINGER,148,001,136,7.0
9789584231192,CUENTOS DE LA SELVA,9789584231192,HORACIO QUIROGA,148,001,131,3.0
9789584231215,VIERNES O LA VIDA SALVAJE,9789584231215,MICHEL TOURNIER,148,001,132,12.0
9789584231307,FELIX EL TORBELLINO,9789584231307,JOACHIM MASANNEK,148,001,132,3.0
9789584231345,LA ELEFANTA DEL MAGO,9789584231345,KATE DICAMILLO,148,001,132,3.0
9789584231352,LA ESCAPADA DE RALPH,9789584231352,BEVERLY CLEARY,148,001,132,3.0
9789584231390,SOPABOBA,9789584231390,FERNANDO ALONSO,148,001,131,10.0
9789584231512,ASI ES LA VIDA CARLOTA,9789584231512,GEMMA LIENAS,148,001,136,8.0
9789584231543,MISTRAL,9789584231543,JAVIER SOBRINO,148,001,131,3.0
9789584231659,LOS JEFES LOS CACHORROS,9789584231659,MARIO VARGAS LLOSA,139,001,136,3.0
9789584231956,LA FIDELIDAD ES MUCHO MAS QUE AMOR,9584231952,WALTER RISO,139,001,014,6.0
9789584231963,AMAR O DEPENDER,9789584231963,WALTER RISO,139,001,014,4.0
9789584232618,QUE TIENE ELLA QUE NO TENGA YO,9789584232618,PADRE ALBERTO LINERO,373,001,304,4.0
9789584233004,LOS CUERVOS DEL VATICANO,9789584233004,ERIC FRATTINI,270,001,221,2.0
9789584233448,CUESTION DE DIGNIDAD,9789584233448,WALTER RISO,139,001,014,20.0
9789584235138,AMORES ALTAMENTE PELIGROSOS,9584235133,WALTER RISO,139,001,014,4.0
9789584235152,DESHOJANDO MARGARITAS,9789584235152,WALTER RISO,139,001,014,4.0
9789584235695,LA PRUEBA DEL CIELO,9789584235695,EBEN ALEXANDER,373,001,085,4.0
9789584236364,EL SILMARILLION,9789584236364,J.R.R. TOLKIEN,142,001,089,21.0
9789584236395,ENAMORADOS O ESCLAVIZADOS,109584236393,WALTER RISO,139,001,014,6.0
9789584236944,MUUUU,9789584236944,DAVID SAFIER,168,001,129,6.0
9789584237514,HISTORIA DEL SIGLO XX,9789584237514,ERIC HOBSBAWM,305,001,110,41.0
9789584238597,LA INSOPORTABLE LEVEDAD DEL SER,9789584238597,MILAN KUNDERA,178,001,001,28.0
9789584240323,EL CODIGO DA VINCI,9789584240323,DAN BROWN,142,001,016,24.0
9789584240330,ANGELES Y DEMONIOS,9789584240330,DAN BROWN,142,001,016,21.0
9789584240354,LA CONSPIRACION,9789584240354,DAN BROWN,139,001,016,24.0
9789584241108,CLASICOS EN ESCENA,9789584241108,CARMEN MARTIN ANGUITA,148,001,131,12.0
9789584241122,MARINA,9789584241122,CARLOS RUIZ ZAFON,001,001,001,18.0
9789584241993,CAMA PARA DOS,9789584241993,MARTHA CARRILLO RAUL ARAIZA,373,001,304,3.0
9789584242181,LOS 7 HABITOS DE LA GENTE ALTAMENTE EFECTIVA,9789584242181,STEPHEN R. COVEY,001,001,001,26.0
9789584242396,LA GEOGRAFIA DEL CIELO,9789584242396,EBEN ALEXANDER,373,001,085,3.0
9789584242532,DORA BRUDER,9789584242532,PATRICK MODIANO,168,001,172,6.0
9789584243096,PISTORIUS,9789584243096,JOHN CARLIN,139,001,184,4.0
9789584243263,VIOLETTA UN NUEVO SUEÑO,9789584243263,VIOLETTA,377,001,136,3.0
9789584243294,VIOLETTA CODIGO AMISTAD,9789584243294,VIOLETTA,377,001,136,3.0
9789584243386,AQUELLO ESTABA DESEANDO OCURRIR,9789584243386,LEONARDO PADURA,178,001,172,6.0
9789584245700,LA CULPA ES DE LA VACA,9789584245700,JAIME LOPERA,145,001,014,4.0
9789584246370,EL PRINCIPE DE LA NIEBLA,9789584246370,CARLOS RUIZ ZAFON,148,001,191,18.0
9789584246691,ESCUCHA LA CANCION DEL VIENTO Y PINBALL 1973,9789584246691,HARUKI MURAKAMI,178,001,172,6.0
9789584247896,EL PRINCIPITO (EDICIÓN DE LUJO),9789584247896,ANTOINE DE SAINT-EXÚPERY,269,001,001,25.0
9789584253286,DESTROZA ESTE DIARIO,9789584253286,KERI SMITH,151,001,244,24.0
9789584254726,LA SOMBRA DEL VIENTO,9789584254726,CARLOS RUIZ ZAFON,001,001,001,39.0
9789584261908,EL SIMBOLO PERDIDO,9789584261908,DAN BROWN,139,001,091,28.0
9789584261922,FORTALEZA DIGITAL,9789584261922,DAN BROWN,139,001,091,26.0
9789584262608,UNA CORTE DE NIEBLA Y FURIA 2,9789584278319,SARAH J. MAAS,274,001,091,33.0
9789584264442,TOMATE UN RESPIRO,9789584264442,DR MARIO ALONSO PUIG,270,001,170,26.0
9789584267313,LA CHICA INVISIBLE,9789584267313,BLUE JEANS,139,001,091,23.0
9789584271198,STARS ESTRELLAS FUGACES,9789584271198,ANNA TODD,139,001,194,12.0
9789584273765,A FLOR DE PIEL,9789584273765,JAVIER MORO,168,001,172,26.0
9789584275363,LAS LUCES DE SEPTIEMBRE,9789584275363,CARLOS RUIZ ZAFON,142,001,186,18.0
9789584275844,"EL EXTRAÑO CASO DEL DR, JEKYLL Y MR. HYDE",9789584275844,ROBERT LOUIS STEVENSON,001,001,001,16.2
9789584276537,PARA SIEMPRE LARA JEAN 3,9789584276537,JENNY HAN,274,001,190,24.0
9789584276797,ESTO ES MARKETING,9789584276797,SETH GODIN,483,001,306,26.0
9789584277954,HABITOS ATOMICOS,9789584277954,JAMES CLEAR,151,001,014,30.0
9789584278319,UNA CORTE DE HIELO Y ESTRELLAS,9789584278319,SARAH J. MAAS,139,001,091,21.0
9789584278449,TUS TRES SUPERPODERES,9789584278449,MARIO ALONSO PUIG,270,001,308,28.0
9789584279392,MAÑANAS MILAGROSAS 5ED LOS 6 HABITOS,9789584279392,HAL ELROD,001,001,001,19.0
9789584280428,AFTER AMOR INFINITO,9789584280428,ANNA TODD,142,001,136,19.0
9789584280763,PIDEME LO QUE QUIERAS,9789584280763,MEGAN MAXWELL,357,001,065,25.0
9789584282699,LOS COMPAS ESCAPAN DE LA PRISION 2,9789584282699,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,26.0
9789584284075,PURA PASION (PREMIO NOBEL DE LITERATURA 2022),9789584284075,ANNIE ERNAUX,178,001,001,16.0
9789584284679,ORIGEN,9789584284679,DAN BROWN,142,001,184,25.0
9789584285157,A LOS PERROS BUENOS NO LES PASAN COSAS MALAS,9789584285157,ELVIRA SASTRE,139,001,131,18.0
9789584285287,COSAS QUE PIENSAS CUANDO TE MUERDES LAS UÑAS,9789584285287,AMALIA  ANDRADE,139,001,136,39.0
9789584285300,TODO LO QUE NUNCA FUIMOS,9789584285300,ALICE KELLEN,139,001,016,24.0
9789584287571,YA TE DIJE ADIOS AHORA COMO TE OLVIDO,9789584287571,WALTER RISO,139,001,014,19.0
9789584288141,EL SECRETO DE LA ESFINGE,9789584288141,GERONIMO STILTON,200,001,136,14.0
9789584289759,LAS AVENTURAS DE DANI Y EVAN EL SECRETO DE LOS DINOSAURIOS,9789584289759,DANI Y EVAN,200,001,131,21.0
9789584290434,LOS COMPAS Y LA MALDICION DE MIKECRACK 4,9789584290434,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9789584291134,MIKELOTUBE Y LA BRUJULA DEL DESTINO,9789584291134,MIKELOTUBE,200,001,136,23.0
9789584291233,CONFIESO QUE HE VIVIDO,9789584291233,PABLO NERUDA,168,001,138,26.0
9789584291448,MAS FUERTE QUE LA  ADVERSIDAD,9789584291448,WALTER RISO,139,001,014,19.0
9789584291455,PATRIA,9789584291455,FERNANDO ARAMBURU,001,001,001,32.0
9789584291837,A PRUEBA DE FUEGO,9789584291837,JAVIER MORO,270,001,001,24.0
9789584293909,HAMLET,9789584293909,WILLIAM SHAKESPEARE,148,001,232,15.0
9789584294029,LETTERING SIN LIMITES 2,9789584294029,ALEJANDRA PERDOMO LUIS MIGUEL CAAMAÑO,145,001,244,35.0
9789584294043,SIRA,9789584294043,MARIA DUEÑAS,139,001,186,32.0
9789584294241,BLUE JEANS EL CAMPAMENTO,9789584294241,BLUE JEANS,139,001,136,28.0
9789584294753,LOS COMPAS PERDIDOS EN EL ESPACIO,9789584294753,MIKECRACK EL TROLLINO TIMBA VK,339,001,136,28.0
9789584294814,RESETEA TU MENTE,9789584294814,DR MARIO ALONSO PUIG,270,001,014,26.0
9789584294869,AFTER EN MIL PEDAZOS,9789584294869,ANNA TODD,142,001,136,19.0
9789584295026,ARSENE LUPIN,9789584295026,MAURICE LEBLANC,142,001,192,14.0
9789584295446,A FUEGO LENTO,9789584295446,PAULA HAWKINS,139,001,016,26.0
9789584295583,ARSENE LUPIN VS HERLOCK SHOLMES,9789584295026,MAURICE LEBLANC,142,001,192,14.0
9789584296061,REBELION EN LA GRANJA,9789584296061,GEORGE ORWELL,149,001,139,21.0
9789584296115,EL HOMBRE EN BUSCA DEL SENTIDO,9789584296115,VIKTOR E. FRANKL,151,001,014,25.0
9789584296351,YOLO AVENTURAS LA MANSION DE LAS PESADILLAS,9789584296351,YOLO MARIANA NANDO PANDA,142,001,136,28.0
9789584297303,ESCAPE,9789584297303,DROSS,339,001,136,21.0
9789584297327,THE MANDALORIAN,9789584297327,,377,001,041,18.0
9789584297341,PRIMERA PERSONA DEL SINGULAR,9789584297341,HARUKI MURAKAMI,178,001,001,22.0
9789584297426,ENCUENTRA TU PERSONA VITAMINA,9789584297426,MARIAN ROJAS ESTAPE,270,001,014,28.0
9789584297877,NOSOTROS EN LA LUNA,9789584297877,ALICE KELLEN,139,001,001,30.0
9789584297983,UNA CORTE DE ALAS Y RUINA,9789584297983,SARAH J MAAS,139,001,091,31.0
9789584297990,UNA CORTE DE HIELO Y ESTRELLAS,9789584297990,SARAH J MAAS,139,001,091,21.0
9789584298065,BROOKLYN BRUJAS 2 BRUJA BORN,9789584298065,ZORAIDA CORDOVA,149,001,089,29.0
9789584298133,ABADDON EL EXTERMINADOR,9789584298133,ERNESTO SABATO,142,001,138,21.0
9789584298140,SOBRE HEROES Y TUMBAS,9789584298140,ERNESTO SABATO,142,001,219,21.0
9789584298829,LAS ALAS DE SOPHIE,9789584298829,ALICE KELLEN,139,001,136,29.0
9789584298843,LOS COMPAS Y LA ENTIDAD EXE 6,9789584298843,MIKECRACK EL TROLLINO TIMBA VK,139,001,131,28.0
9789584299161,LA BESTIA,9789584299161,CARMEN MOLA,139,001,184,33.0
9789584299499,EL CHICO QUE DIBUJABA CONSTELACIONES,9789584299499,ALICE KELLEN,139,001,136,26.0
9789584299628,LA CONDUCTA DE LOS PAJAROS,9789584299628,JENNIFER ACKERMAN,001,001,001,31.0
9789584299680,LA PSICOLOGIA DEL DINERO,9789584299680,MORGAN HOUSEL,139,001,014,28.0
9789584299789,DINERO VEN A MI,9789584299789,SARAH AKWISOMBE,373,001,014,21.0
9789584299802,MI AMOR DE WATTPAD,9789584299802,ARIANA GODOY,001,001,001,30.0
9789584503404,EL OLOR DE LA GUAYABA,9789584503404,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
9789584503428,LO FUNERALES DE LA MAMA GRANDE,9789584503428,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
9789584503435,LA  AVENTURA DE MIGUEL LITIN CLANDESTINO EN CHILE,9789584503435,GABRIEL GARCIA MARQUEZ,235,001,148,10.0
9789584503466,OJOS DE PERRO AZUL,9789584503466,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
9789584503473,LA MALA HORA,9789584503473,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
9789584503527,EL OTOÑO DEL PATRIARCA,9789584503527,GABRIEL GARCIA MARQUEZ,235,001,148,7.0
9789584506740,EL PODER DEL AHORA UN CAMINO HACIA LA REALIZACION PERSONAL,9789584506740,ECKHART TOLLE,235,001,308,10.0
9789584507105,EL PODER DE LA CONCIENCIA,9789584507105,DAVID RICHO,235,001,085,9.0
9789584511546,AMORES ALTAMENTE PELIGROSOS,9789584511546,WALTER RISO,235,001,014,15.0
9789584514905,DIARIO DE ALIMENTACION,9789584514905,ANNABEL KARMEL,235,001,340,20.0
9789584525307,POR BOLIVAR Y LA GLORIA LA  ASOMBROSA VIDA DE MANUELA SAENZ.,9789584525307,PAMELA S MURRAY,235,001,018,15.0
9789584537591,VAJDA PRINCIPE INMORTAL,9789584537591,CAROLINA  ANDUJAR,235,001,318,10.0
9789584920270,EL EXTRAÑO CASO DEL DOCTOR JEKYLL Y EL SEÑOR HYDE,9789584920270,ROBERT LOUIS STEVENSON,513,001,184,13.0
9789585118669,A TRAVES DE MI VENTANA,9789585118669,ADRIANA GODOY,011,001,295,26.0
9789585118997,EL ITALIANO,9789585118997,ANTONIO PEREZ REVERTE,011,001,172,27.0
9789585121157,CONFIANZA CIEGA,9789585121157,JOHN KATZENBACH,268,001,001,28.0
9789585121584,ROMA SOY YO,9789585121584,SANTIAGO POSTEGUILLO,268,001,188,47.0
9789585121751,CURSO DE ESCRITURA CREATIVA,9789585121751,BRANDON SANDERSON,001,001,001,24.0
9789585127418,MANIFIESTO PARA LOS HEROES DE CADA DIA,9789585127418,ROBIN SHARMA,051,001,255,24.0
9789585155152,HEIST CAZAR O SER CAZADO,9789585155152,ARIANA GODOY,555,001,295,30.0
9789585155336,ANTES DE DICIEMBRE,9789585155336,JOANA MARCUS,555,001,184,27.0
9789585155398,FLEUR MI DESESPERADA DECISION,9789585155398,ARIANA GODOY,001,001,001,27.0
9789585155541,BOULEVARD LIBRO 2 DESPUES DE ÉL,9789585155541,FLOR M SALVADOR,268,001,001,21.0
9789585155558,SIGUE MI VOZ,9789585155558,ARIANA GODOY,001,001,001,22.0
9789585155688,CLOVER,9789585155688,DARLIS STEFANY,555,001,295,27.0
9789585155695,FABRICANTE DE LAGRIMAS,9789585155695,ERIN DOOM,375,001,184,30.0
9789585155701,LUJURIA LIBRO 1,9789585155701,EVA MUÑOZ,001,001,001,39.0
9789585155732,TRES MESES,9789585155732,JOANA MARCUS,001,001,136,23.0
9789585155763,LA REVELACION ALMAS PERDIDAS LIBRO 1,9789585155763,ARIANA GODOY,001,001,001,24.0
9789585155770,CONTRADICCIONES,9789585155770,DARLIS STEFANY,268,001,001,25.0
9789585219649,1984,9789585219649,GEORGE ORWELL,415,001,001,20.0
9789585219656,EL ARTE DE LA GUERRA,9789585219656,SUN TZU,415,001,278,15.0
9789585234048,HARRY POTTER 1 Y LA PIEDRA FILOSOFAL,9789585234048,J.K. ROWLING,167,001,001,18.0
9789585234055,HARRY POTTER 2 Y LA CAMARA SECRETA,9789585234055,J.K. ROWLING,167,001,001,18.0
9789585234062,HARRY POTTER 3 Y EL PRISIONERO DE AZKABAN,9789585234062,J.K. ROWLING,167,001,001,19.0
9789585234086,HARRY POTTER 5 Y LA ORDEN DEL FENIX,9789585234086,J.K. ROWLING,167,001,001,25.0
9789585234093,HARRY POTTER 6 Y EL MISTERIO DEL PRINCIPE,9789585234093,J.K. ROWLING,167,001,001,35.0
9789585241244,LA CENICIENTA AL ALCANCE DE TODOS,9789585241244,AQUILES NAZOA/ANA PENYAS,189,001,131,26.0
9789585241251,SIETE CUERVOS Y OCHO CUENTOS,9789585241251,JAIRO BUITRAGO/JUAN CAMILO MAYORGA,189,001,131,26.0
9789585277304,HARRY POTTER 7 Y LAS RELIQUIAS DE LA MUERTE,9789585277304,J.K. ROWLING,167,001,001,24.0
9789585277342,PERCY JACKSON Y EL MAR DE LOS MONSTRUOS,9789585277342,RICK RIORDAN,167,001,318,25.0
9789585277373,PERCY JACKSON Y LA BATALLA DEL LABERINTO,9789585277373,RICK RIORDAN,167,001,318,26.0
9789585285316,DR JEKYLL Y MR HYDE,9789585285316,ROBERT LOUIS STEVENSON,415,001,184,14.0
9789585285323,EL HOMBRE MAS RICO DE BABILONIA,9789585285323,GEORGE S. CLASON,415,001,278,15.0
9789585285354,LA DIVINA COMEDIA,9789585285354,DANTE ALIGHIERI,415,001,139,21.0
9789585292000,DE LOS PIES A LA CABEZA,9789585292000,PILAR POSADA/JULIANA SALCEDO,189,001,131,20.0
9789585292017,¡NO SE ABURRA!,9789585292017,MAITÉ DAUTANT/MATEO RIVANO,189,001,131,20.0
9789585292048,LA SOPA MÁS RICA Y OTROS CUENTOS,9789585292048,MARIANA RUIZ JOHNSON,189,001,131,23.0
9789585300552,LOS CHIMICHIMITOS,9789585300552,MARIANA MASSARANI,189,001,131,20.0
9789585300576,CRISTINA JUEGA,9789585300576,MICAELA CHIRIF PAULA ORTIZ,189,001,131,23.0
9789585305922,PERCY JACKSON EL LADRON DEL RAYO 1,9789585305922,RICK RIORDAN,167,001,318,25.0
9789585305960,PERCY JACKSON Y LA MALDICION DEL TITAN,9789585305960,RICK RIORDAN,167,001,318,25.0
9789585305977,PERCY JACKSON Y EL ULTIMO HEROE DEL OLIMPO,9789585305977,RICK RIORDAN,167,001,318,27.0
9789585305991,COMETAS EN EL CIELO,9789585305991,KHALED HOSSEINI,167,001,139,19.0
9789585334977,DRACULA,9789585334977,BRAM STOKER,415,001,318,21.0
9789585334991,MUJERCITAS,9789585334991,LOUISA MAY ALCOTT,415,001,151,22.0
9789585338692,CANOSA Y EL GRAN VECINDARIO,9789585338692,JIM PLUK,189,001,131,21.0
9789585350069,ORGULLO Y PREJUICIO,9789585350069,JANE AUSTEN,513,001,151,17.0
9789585350083,EL HOMBRE MAS RICO DE BABILONIA,9789585350083,GEORGE SAMUEL CLASON,513,001,305,12.0
9789585355712,EL NIÑO CON EL PIJAMA DE RAYAS,9789585355712,JOHN BOYNE,167,001,001,18.0
9789585366541,LA VUELTA  AL MUNDO EN 80 DIAS,9789585366541,JULIO VERNE,513,001,131,15.0
9789585366572,1984,9789585366572,GEORGE ORWELL,513,001,026,15.0
9789585389762,EL CUCO DE CRISTAL,9789585389762,JAVIAER CASTILLO,338,001,343,30.0
9789585389793,COMO NO ESCRIBI NUESTRA HISTORIA,9789585389793,ELISABET BENAVENT,268,001,184,27.0
9789585389922,CRIMEN Y CASTIGO,9789585389922,FIODOR DOSTOIEVSKY,415,001,139,25.0
9789585389939,SENTIDO Y SENSIBILIDAD,9789585389939,JANE AUSTEN,415,001,151,17.0
9789585393813,CRIMEN Y CASTIGO,9789585393813,FIODOR DOSTOIEVSKI,513,001,172,16.0
9789585396432,INVISIBLE,9789585396432,ELOY MORENO,346,001,014,24.0
9789585433595,PADRE RICO PADRE POBRE,9789585433595,ROBERT T. KIYOSAKI,051,001,255,18.0
9789585433984,COMO AGUA PARA CHOCOLATE,9789585433984,LAURA ESQUIVEL,001,001,001,18.0
9789585446427,21 LECCIONES PARA EL SIGLO XXI,9789585446427,YUVAL NOAH HARARI,199,001,308,28.0
9789585454620,EL DIARIO DE ANNE FRANK NOVELA GRAFICA,9789585454620,ARI FOLMAN DAVID POLONSKY,051,001,264,30.0
9789585457614,VIOLETA,9789585457614,ISABEL ALLENDE,001,001,001,37.0
9789585457676,CUENTO DE HADAS,9789585457676,STEPHEN KING,156,001,184,35.0
9789585457843,HOLLY,9789585457843,STEPHEN KING,156,001,343,32.0
9789585464421,EL CLUB DE LAS 5 DE LA MAÑANA,9789585464421,ROBIN SHARMA,277,001,308,25.0
9789585464551,SI SI ES CONTIGO,9789585464551,CALLE POCHE,277,001,184,22.0
9789585531208,EL PLACEBO ERES TU,9789585531208,JOE DISPENZA,333,001,327,31.0
9789585531352,INDOMABLE,9789585531352,GLENNON DOYLE,333,001,308,30.0
9789585531390,MALIBU RENACE,9789585531390,TAYLOR JENKINS REID,001,001,001,24.0
9789585549142,EL CAMINO DEL ARTISTA,9789585549142,JULIA CAMERON,006,001,012,26.0
9789585549319,SI LO CREES LO CREAS,9789585549319,BRIAN TRACY,006,001,308,22.0
9789585564817,EL ARTE DE LA GUERRA,9789585564817,SUN TZU,330,001,071,12.0
9789585564824,ORGULLO Y PREJUICIO,9789585564824,JANE AUSTEN,330,001,139,16.0
9789585566194,EL ASUNTO PENDIENTE,9789585566194,JOHN KATZENBACH,374,001,001,20.0
9789585566255,JAQUE AL PSICOANALISTA,9789585566255,JOHN KATZENBACH,001,001,001,24.0
9789585573079,EL CUERVO Y OTROS TEXTOS POETICOS,9789585573079,EDGAR ALLAN POE,268,001,001,16.0
9789585579200,EL OTOÑO DEL PATRIARCA,9789585579200,GABRIEL GARCIA MARQUEZ,001,001,001,18.0
9789585579286,DOCTOR SUEÑO,9789585579286,STEPHEN KING,051,001,001,30.0
9789585579538,EL AMANTE JAPONES,9789585579538,ISABEL ALLENDE,051,001,172,25.0
9789585579873,EL INFINITO EN UN JUNCO,9789585579873,IRENE VALLEJO,051,001,071,29.0
9789585653726,CUENTA QUE TE CUENTO,9789585653726,OLGA GONZALEZ JIM PLUK,189,001,131,20.0
9789585653733,TAN TAN,9789585653733,PAULA ORTIZ,189,001,131,16.0
9789585653757,LA GALLINA Y EL MOSTRUO,9789585653757,TRIUNFO ARCINIEGAS MARIANA RUIZ JOHNSON,189,001,131,20.0
9789585654310,LA INTELIGENCIA EMOCIONAL,9789585654310,DANIEL GOLEMAN,051,001,001,19.0
9789585654334,LAS MUJERES QUE AMAN DEMASIADO,9789585654334,ROBIN NORWOOD,059,001,014,30.0
9789585671904,LLAMADAS DE AMSTERDAN,9789585671904,JUAN VILLORO,121,001,138,15.0
9789585671911,INDICIOS DE ORO,9789585671911,MARIO DE SA CARNEIRO,121,001,207,10.0
9789585671959,ARCHEUS,9789585671959,LUIS ENRIQUE BELMONTE,121,001,172,20.0
9789585671966,TROYANO,9789585671966,ALEX VELLA GERA,121,001,138,10.0
9789585677005,SEREMOS RECUERDOS,9789585677005,ELISABET BENAVENT,001,001,001,27.0
9789585710306,LOS SECRETOS DE STEVE JOBS,9789585710306,CARMINE GALLO,235,001,018,17.0
9789585755688,CLOVER,9789585755688,DARLIS STEFANY,001,001,136,24.0
9789585961968,LEON Y RATON,9789585961968,JAIRO BUITRAGO RAFAEL YOCKTENG,189,001,131,20.0
9789585984844,EL PSICOANALISTA TAPA DURA 20 AÑOS,9789585984844,JOHN KATZENBACH,001,001,001,35.0
9789585993679,EL PSICOANALISTA,9789585993679,JOHN KATZENBACH,051,001,001,21.0
9789585999619,MUJERES QUE CORREN CON LOS LOBOS,9789585999619,CLARISSA PINKOLA ESTES,051,001,001,24.0
9789585999633,LA HISTORIA DEL LOCO,9789585999633,JHON KATZENBACH,059,001,343,23.0
9789586147606,LAS PREGUNTAS DE LA VIDA,9789586147606,FERNANDO SAVATER,191,001,096,5.0
9789586392273,LA PIANISTA,9586392279,ELFRIEDE JELINEK,127,001,172,8.0
9789586393119,LAS MEJORES CRÓNICAS DE GATOPARDO,9789586393119,MIGUEL SILVA Y RAFAEL MOLANO,001,001,001,30.0
9789586393379,HISTORIA DE LOS GRIEGOS,9789586393379,IDRO MONTANELLI,001,001,001,10.0
9789586393874,DIARIOS 2 TOMOS,9789586393874,ROBERT MUSIL,051,001,138,20.0
9789586395236,LA GRIETA,9789586395236,DORIS LESSING,124,001,001,12.0
9789586395557,INES DEL ALMA MIA,9789586395557,ISABEL ALLENDE,051,001,001,23.0
9789586396516,LA MANO DE FATIMA,9789586396516,ILDEFONSO FALCONES,277,001,001,18.0
9789586396592,CLEA,9789586396592,LAWRENCE DURRELL,051,001,184,10.0
9789586396653,ANATOMIA DE UN INSTANTE,9789586396653,JAVIER CERCAS,127,001,139,6.0
9789586396684,TIGRE BLANCO,9789586396684,ARAVIND ADICA,544,001,172,4.0
9789586396714,INDIGNACION,9789586396714,PHILIP ROTH,127,001,001,18.0
9789586396967,ANTÍGONA,9789586396967,SÓFOCLES (TRADUCCIÓN DE LUIS GIL),001,001,001,10.0
9789586891035,LA QUIMICA DEL AMOR,9789586891035,ALI HAZELWOOD,0557,001,295,38.0
9789587040388,CUENTOS CLASICOS JUVENILES,9789587040388,V.V.A.A,011,001,136,6.0
9789587041293,ELEAZAR O EL MANANTIAL Y LA ZARZA,9789587041293,MICHEL TOURNIER,011,001,172,10.0
9789587042276,LOS CAMINOS A ROMA,9789587042276,FERNANDO VALLEJO,001,001,001,10.0
9789587042405,AÑOS DE INDULGENCIA,9789587042405,FERNANDO VALLEJO,001,001,001,18.0
9789587042726,ENTRE FANTASMAS,9789587042726,FERNANDO VALLEJO,001,001,001,15.0
9789587043310,LEOPARDO AL SOL,9789587043310,LAURA RESTREPO,011,001,138,10.0
9789587046373,SOHO CRÒNICAS,9789587046373,VARIOS AUTORES,006,001,052,4.0
9789587047493,ELEFANTA SUITE,9789587047493,PAUL THEROUX,011,001,151,5.0
9789587048162,PURGATORIO,9789587048162,TOMAS ELOY MARTINEZ,011,001,184,5.0
9789587048360,VIDA DE UN ESCRITOR,9789587048360,GAY TALESE,001,001,001,15.0
9789587048872,DULCE COMPAÑÍA,9789587048872,LAURA RESTREPO,001,001,001,30.0
9789587049152,EL COJO Y EL LOCO,9789587049152,JAIME BAYLY,011,001,219,2.0
9789587049411,EL DON DE LA VIDA,9789587049411,FERNANDO VALLEJO,001,001,001,20.0
9789587092936,BELLEZA NATURAL,9789587092936,ANN FOREST,040,001,225,20.0
9789587231526,PERSUASION,9789587231526,JANE AUSTEN,557,001,001,13.0
9789587231533,EMMA,9789587231533,JANE AUSTEN,557,001,001,13.0
9789587231557,SENSATEZ Y SENTIMIENTO,9789587231557,JANE AUSTEN,557,001,001,13.0
9789587231847,NECRONOMICON,9789587231847,H P LOVECRAFT,557,001,001,11.0
9789587232172,PIENSE Y HAGASE RICO,9789587232172,NAPOLEON HILL,557,001,308,13.0
9789587585919,PADRE RICO PADRE POBRE,9789587585919,ROBERT KIYOSAKI,006,001,308,21.0
9789588061023,NO HAY QUE TENER MIEDO A LAS PALABRAS,9789588061023,MONTSERRAT RULL,011,001,131,5.0
9789588061634,LOS AMANTES DE TODOS LOS SANTOS,9789588061634,JUAN GABRIEL VASQUEZ,011,001,219,14.0
9789588156002,THE LIFE OF COSTA RICA,9789588156002,GLORIA CALDERON,184,001,012,30.0
9789588263533,EL CONDE DE MONTECRISTO,9789588263533,ALEXANDRE DUMAS,557,001,151,11.0
9789588294834,ENTRE DOS AGUAS,9789588294834,PLINIO APUYELO MENDOZA,059,001,184,5.0
9789588611051,JERUSALEN IDA Y VUELTA,9789588611051,SAUL BELLOW,051,001,139,10.0
9789588611068,CARPE DIEM,9789588611068,SAUL BELLOW,051,001,172,10.0
9789588611105,GIORDANO BRUNO FORASTERO EN EL UNIVERSO,9789588611105,LAURA VIT,051,001,184,10.0
9789588611129,SEÑOR QUE NO CONOCE LA LUNA,9789588611129,EVELIO ROSERO,051,001,184,10.0
9789588611594,FICCIONES,9789588611594,JORGE LUIS BORGES,001,001,001,16.0
9789588611778,LA CASA DE LOS ESPIRITUS,9789588611778,ISABEL ALLENDE,001,001,001,30.0
9789588611785,LA CIUDAD DE LAS BESTIAS,9789588611785,ISABEL ALLENDE,001,001,184,18.0
9789588617152,JUEGO DE TRONOS,9789588617152,GEORGE R.R. MARTIN,001,001,001,25.0
9789588617169,CHOQUE DE REYES,9789588617169,GEORGE R.R. MARTIN,001,001,001,25.0
9789588618258,EL LIDER QUE NO TENIA CARGO,9789588618258,ROBIN SHARMA,277,001,308,24.0
9789588639017,EL LIBRO DE LOS PADRES,9789588639017,MIKLOS VAMOS,124,001,172,12.0
9789588639024,LAS PUERTAS DEL PARAISO,9789588639024,YIYUN,124,001,172,5.0
9789588640013,LA HUMILLACION,9789588640013,PHILIP ROTH,127,001,001,18.0
9789588640037,VERANO,9789588640037,J.M COETZEE,001,001,001,15.0
9789588789774,EL RESPLANDOR,9789588789774,STEPHEN KING,001,001,001,19.0
